text;language;label;cleaned_text;tokens
أحسنت على تجاوز التوقعات في العمل المهني!;arabic;clean;احسنت علي تجاوز التوقعات العمل المهني;['احسنت', 'علي', 'تجاوز', 'التوقعات', 'العمل', 'المهني']
مبروك على نتائج مشروعك المتميزة!;arabic;clean;مبروك علي نتايج مشروعك المتميزه;['مبروك', 'علي', 'نتايج', 'مشروعك', 'المتميزه']
تحية على المبادرة والإبداع في مشروع التخرج النهائي!;arabic;clean;تحيه علي المبادره والابداع مشروع التخرج النهايي;['تحيه', 'علي', 'المبادره', 'والابداع', 'مشروع', 'التخرج', 'النهايي']
لقد أظهرت تفانيًا رائعًا في إتمام التدريب!;arabic;clean;لقد اظهرت تفانيا رايعا اتمام التدريب;['لقد', 'اظهرت', 'تفانيا', 'رايعا', 'اتمام', 'التدريب']
عمل ممتاز على تحقيق أهداف التدريب!;arabic;clean;عمل ممتاز علي تحقيق اهداف التدريب;['عمل', 'ممتاز', 'علي', 'تحقيق', 'اهداف', 'التدريب']
أحسنت على النمو المهني وإنجازات التعلم!;arabic;clean;احسنت علي النمو المهني وانجازات التعلم;['احسنت', 'علي', 'النمو', 'المهني', 'وانجازات', 'التعلم']
مبروك على إدارة مشروع التخرج بنجاح!;arabic;clean;مبروك علي اداره مشروع التخرج بنجاح;['مبروك', 'علي', 'اداره', 'مشروع', 'التخرج', 'بنجاح']
جهدك في التدريب المهني أثمر!;arabic;clean;جهدك التدريب المهني اثمر;['جهدك', 'التدريب', 'المهني', 'اثمر']
فخورون بإنجازاتك في إتمام المشاريع المعقدة!;arabic;clean;فخورون بانجازاتك اتمام المشاريع المعقده;['فخورون', 'بانجازاتك', 'اتمام', 'المشاريع', 'المعقده']
أحسنت على عرض مهاراتك في بيئة العمل المهنية!;arabic;clean;احسنت علي عرض مهاراتك بييه العمل المهنيه;['احسنت', 'علي', 'عرض', 'مهاراتك', 'بييه', 'العمل', 'المهنيه']
مبروك على النجاح في تطبيق المعرفة الأكاديمية عمليًا!;arabic;clean;مبروك علي النجاح تطبيق المعرفه الاكاديميه عمليا;['مبروك', 'علي', 'النجاح', 'تطبيق', 'المعرفه', 'الاكاديميه', 'عمليا']
تحية على مهاراتك في حل المشكلات والعمل الجماعي خلال التدريب!;arabic;clean;تحيه علي مهاراتك حل المشكلات والعمل الجماعي خلال التدريب;['تحيه', 'علي', 'مهاراتك', 'حل', 'المشكلات', 'والعمل', 'الجماعي', 'خلال', 'التدريب']
مشروع التخرج الخاص بك يعكس موهبتك وتفانيك—أحسنت!;arabic;clean;مشروع التخرج الخاص يعكس موهبتك وتفانيكاحسنت;['مشروع', 'التخرج', 'الخاص', 'يعكس', 'موهبتك', 'وتفانيكاحسنت']
مبروك على إحداث تأثير ملموس من خلال عملك!;arabic;clean;مبروك علي احداث تاثير ملموس خلال عملك;['مبروك', 'علي', 'احداث', 'تاثير', 'ملموس', 'خلال', 'عملك']
عمل رائع على إظهار الاحترافية والمهارة خلال التدريب!;arabic;clean;عمل رايع علي اظهار الاحترافيه والمهاره خلال التدريب;['عمل', 'رايع', 'علي', 'اظهار', 'الاحترافيه', 'والمهاره', 'خلال', 'التدريب']
أحسنت على تحقيق الإنجازات في مسيرتك الأكاديمية والمهنية!;arabic;clean;احسنت علي تحقيق الانجازات مسيرتك الاكاديميه والمهنيه;['احسنت', 'علي', 'تحقيق', 'الانجازات', 'مسيرتك', 'الاكاديميه', 'والمهنيه']
مبروك على التفاني في التعلم والنمو!;arabic;clean;مبروك علي التفاني التعلم والنمو;['مبروك', 'علي', 'التفاني', 'التعلم', 'والنمو']
تحية على مثابرتك ونتائج مشروعك الممتازة!;arabic;clean;تحيه علي مثابرتك ونتايج مشروعك الممتازه;['تحيه', 'علي', 'مثابرتك', 'ونتايج', 'مشروعك', 'الممتازه']
مشروع التخرج الخاص بك دليل على اجتهادك وإبداعك!;arabic;clean;مشروع التخرج الخاص دليل علي اجتهادك وابداعك;['مشروع', 'التخرج', 'الخاص', 'دليل', 'علي', 'اجتهادك', 'وابداعك']
أحسنت على إتمام المهام الصعبة بنجاح!;arabic;clean;احسنت علي اتمام المهام الصعبه بنجاح;['احسنت', 'علي', 'اتمام', 'المهام', 'الصعبه', 'بنجاح']
مبروك على إنجازاتك وآفاقك المهنية المستقبلية!;arabic;clean;مبروك علي انجازاتك وافاقك المهنيه المستقبليه;['مبروك', 'علي', 'انجازاتك', 'وافاقك', 'المهنيه', 'المستقبليه']
جهدك وتفانيك خلال التدريب يستحقان الإشادة!;arabic;clean;جهدك وتفانيك خلال التدريب يستحقان الاشاده;['جهدك', 'وتفانيك', 'خلال', 'التدريب', 'يستحقان', 'الاشاده']
عمل رائع على تطوير الخبرة والمهارات المهنية!;arabic;clean;عمل رايع علي تطوير الخبره والمهارات المهنيه;['عمل', 'رايع', 'علي', 'تطوير', 'الخبره', 'والمهارات', 'المهنيه']
مبروك على مشروع التخرج يا بطل!;arabic;clean;مبروك علي مشروع التخرج بطل;['مبروك', 'علي', 'مشروع', 'التخرج', 'بطل']
أحسنت على إنهاء مشروع السنة الأخيرة!;arabic;clean;احسنت علي انهاء مشروع السنه الاخيره;['احسنت', 'علي', 'انهاء', 'مشروع', 'السنه', 'الاخيره']
شغل جامد في مشروع التخرج، استمر كده!;arabic;clean;شغل جامد مشروع التخرج استمر كده;['شغل', 'جامد', 'مشروع', 'التخرج', 'استمر', 'كده']
تحية ليك على إنجازك الرائع في مشروع التخرج!;arabic;clean;تحيه ليك علي انجازك الرايع مشروع التخرج;['تحيه', 'ليك', 'علي', 'انجازك', 'الرايع', 'مشروع', 'التخرج']
مشروع التخرج بتاعك جامد جدًا—مبروك!;arabic;clean;مشروع التخرج بتاعك جامد جدامبروك;['مشروع', 'التخرج', 'بتاعك', 'جامد', 'جدامبروك']
مبروك على انتهاء التدريب العملي بنجاح!;arabic;clean;مبروك علي انتهاء التدريب العملي بنجاح;['مبروك', 'علي', 'انتهاء', 'التدريب', 'العملي', 'بنجاح']
شغل ممتاز واكتسبت خبرة حلوة!;arabic;clean;شغل ممتاز واكتسبت خبره حلوه;['شغل', 'ممتاز', 'واكتسبت', 'خبره', 'حلوه']
أحسنت على مجهودك في التدريب!;arabic;clean;احسنت علي مجهودك التدريب;['احسنت', 'علي', 'مجهودك', 'التدريب']
عملت شغل ممتاز في التدريب—مبروك!;arabic;clean;عملت شغل ممتاز التدريبمبروك;['عملت', 'شغل', 'ممتاز', 'التدريبمبروك']
استفدت جامد من التدريب—أحسنت!;arabic;clean;استفدت جامد التدريباحسنت;['استفدت', 'جامد', 'التدريباحسنت']
مبروك على بداية مشوارك المهني!;arabic;clean;مبروك علي بدايه مشوارك المهني;['مبروك', 'علي', 'بدايه', 'مشوارك', 'المهني']
نتمنى لك التوفيق في شغلك الجديد!;arabic;clean;نتمني التوفيق شغلك الجديد;['نتمني', 'التوفيق', 'شغلك', 'الجديد']
أحسنت على أول وظيفة ليك!;arabic;clean;احسنت علي اول وظيفه ليك;['احسنت', 'علي', 'اول', 'وظيفه', 'ليك']
شغل جامد في الخطوة المهمة دي في مسيرتك!;arabic;clean;شغل جامد الخطوه المهمه دي مسيرتك;['شغل', 'جامد', 'الخطوه', 'المهمه', 'دي', 'مسيرتك']
مجهودك جاوب نتيجة—مبروك على الفرصة الجديدة!;arabic;clean;مجهودك جاوب نتيجهمبروك علي الفرصه الجديده;['مجهودك', 'جاوب', 'نتيجهمبروك', 'علي', 'الفرصه', 'الجديده']
مبروك على أداءك المتميز!;arabic;clean;مبروك علي اداءك المتميز;['مبروك', 'علي', 'اداءك', 'المتميز']
مجهودك واضح ويستحق تقدير—أحسنت!;arabic;clean;مجهودك واضح ويستحق تقديراحسنت;['مجهودك', 'واضح', 'ويستحق', 'تقديراحسنت']
استمر كده في الشغل الممتاز!;arabic;clean;استمر كده الشغل الممتاز;['استمر', 'كده', 'الشغل', 'الممتاز']
فخورين بيك وبإنجازاتك في الدراسة والشغل!;arabic;clean;فخورين بيك وبانجازاتك الدراسه والشغل;['فخورين', 'بيك', 'وبانجازاتك', 'الدراسه', 'والشغل']
نتمنى لك نجاح مستمر في كل مشاريعك الجاية!;arabic;clean;نتمني نجاح مستمر مشاريعك الجايه;['نتمني', 'نجاح', 'مستمر', 'مشاريعك', 'الجايه']
عمل ممتاز في مشروع التخرج بتاعك!;arabic;clean;عمل ممتاز مشروع التخرج بتاعك;['عمل', 'ممتاز', 'مشروع', 'التخرج', 'بتاعك']
اجتهادك في التدريب فعلا يستاهل تحية!;arabic;clean;اجتهادك التدريب فعلا يستاهل تحيه;['اجتهادك', 'التدريب', 'فعلا', 'يستاهل', 'تحيه']
مبروك على مساهمتك في مشروع الفريق!;arabic;clean;مبروك علي مساهمتك مشروع الفريق;['مبروك', 'علي', 'مساهمتك', 'مشروع', 'الفريق']
أحسنت على تحقيق أهداف التدريب المهني!;arabic;clean;احسنت علي تحقيق اهداف التدريب المهني;['احسنت', 'علي', 'تحقيق', 'اهداف', 'التدريب', 'المهني']
